,text,neg,neu,pos,compound
758,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",0.057,0.819,0.124,1.0
759,"@KC_Notes @clarkcox @WSBChairman @elonmusk Developer here who's worked on phone apps much of my career:
1) pretty well all modern phones are encrypted/support being so
2) Apple has actually been at the forefront of ""removing trackers"" and consumer privacy generally (mostly out of a long running fight with FB, but still)",0.057,0.819,0.124,1.0
760,"@conor64 How is Apple supposed to maintain 2 of their biggest selling points, tight security and consumer privacy, if they allow Wild West/unvetted side-loading app access?",0.057,0.819,0.124,1.0
761,@Paul_Reviews @EufyOfficial I bought a Eufy vacuum on Black Friday that I am returning in light of this abuse of consumer data and disregard of consumer privacy. This company won't be getting any more of my money.,0.058,0.819,0.124,1.0
762,"I will be first in line to buy a Tesla phone, but not unless the phone is locked from tampering by ISPs, each one of which installs bloatware &amp; trojans to harvest data &amp; invade consumer privacy.",0.058,0.819,0.123,1.0
763,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.058,0.819,0.124,1.0
764,The @FCC's decision to ban the importation of Chinese telecommunications and video surveillance equipment is a smart and strategic action that will protect consumer privacy and our national security. Read our statement: https://t.co/8mx9RZtMyk https://t.co/pAF0VKlVr2,0.058,0.818,0.124,1.0
765,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.818,0.124,1.0
766,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",0.058,0.818,0.124,1.0
767,"Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing practices they believe violate consumer privacy protection or truth-in-advertising … our industry needs it. https://t.co/IeeFhvOBrx",0.058,0.818,0.124,1.0
768,@HawleyMO @Apple I still believe Apple has the best security product in the world. Apple protects consumer privacy without even bowing to the FBI unlocking data. ❤️🍎@Apple @tim_cook,0.058,0.818,0.125,1.0
769,"ICYMI &amp; want to get a good sense of what's at stake in the proposed blockbuster Rogers-Shaw deal, the Online Streaming Act (#C11), the Online News Act (#C18), the Consumer Privacy Protection Act (#C27) &amp; so much more now on the table in Canada. #CTRS #C11 #cdnpoli #cdnmedia https://t.co/BCHAzYZ0HO",0.058,0.818,0.125,1.0
770,How marketers will be affected by consumer privacy shifts in 2023: https://t.co/PA8zFgC0Om,0.058,0.818,0.125,1.0
771,"@martinvars It certainly is. And their efforts to knee-cap competitors under the guise of ""consumer privacy"" while building their own targeted ad network, is disingenuous at best.",0.058,0.818,0.125,1.0
772,So much for 'do no evil.'Consumers are nothing but data points to make money off of. This is why opt-in (where the default setting is to protect consumer privacy) is far superior to opt-out (where the consumer must take action to protect their own privacy). https://t.co/3sTBPgmXyH,0.057,0.817,0.125,1.0
773,Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age https://t.co/7BBBAmelqr,0.058,0.817,0.125,1.0
774,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.818,0.125,1.0
775,"Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age / registration required

Will Apple’s privacy moves help it join the triopoly? https://t.co/MZPBtnWOoV",0.058,0.817,0.125,1.0
776,"Consumer Confidence, has much to do with consumer privacy. Free speech includes fair practice. #defi",0.058,0.817,0.125,1.0
777,No Consumer Privacy Comissioner. ! ?,0.058,0.817,0.125,1.0
778,"This is just goofy. Apple has done more for consumer privacy and security than any of the other tech companies. That they pulled their ad buy may have to do with team politics, but nothing to do with free speech. https://t.co/P4IcFa53HW",0.058,0.817,0.125,1.0
779,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/6eRlXcxXDF,0.058,0.817,0.125,1.0
780,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/VICtuobLkv,0.058,0.817,0.125,1.0
781,RT @MasonResearch: #MasonResearch OP-ED by Tracy C. Miller of @mercatus: Consumer privacy pitfalls for the new Congress to avoid https://t.…,0.058,0.817,0.125,1.0
782,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/UhwU5zvTXv https://t.co/acUyGVFr0G,0.058,0.817,0.125,1.0
783,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.817,0.125,1.0
784,RT @StaussDavid: Did the 2022 U.S. election change which states could pass consumer privacy legislation in 2023? Our analysis in the below-…,0.058,0.817,0.125,1.0
785,Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,0.058,0.817,0.125,1.0
786,"7/ Zero knowledge proofs, a cryptographic innovation that enables auditable security without undermining secret-keeping, is one solution to reconcile consumer privacy and regulatory compliance.",0.058,0.817,0.125,1.0
787,"1/ The development and regulation of web3 – an evolution of the internet powered by crypto – must achieve two goals that are often in tension. 

Goal 1: Preserve consumer privacy, despite the default transparent nature of blockchains.",0.058,0.817,0.125,1.0
788,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/UgBeIiNVeN",0.058,0.817,0.125,1.0
789,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/f2660uG4ZI https://t.co/2VJliMgZZS,0.058,0.817,0.125,1.0
790,RT @IneryBlockchain: This violates #blockchain's consumer privacy regarding financial data. Does this take us a step back to #centralizatio…,0.058,0.817,0.125,1.0
791,"The privacy restrictions that were put in place more than a year ago, designed for consumer welfare and value exchange, will likely do more to help big tech consolidate control. Here are other predictions for 2023: https://t.co/VFNx2wn1gV",0.058,0.817,0.125,1.0
792,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation  #consumerprotection #debtcollection #consumercredit #consumereducation #fraudprevention #d…https://t.co/QFCrHPhibD https://t.co/mzwDhIX9Tx,0.058,0.817,0.125,1.0
793,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/bvKWCzHGHd,0.058,0.817,0.125,1.0
794,FCC Acts To Protect Consumer Privacy From Unwanted Ringless Voicemails &amp; DFPI Suspends SALT Lending Financing License Pending Investigation - https://t.co/qEjflvuzpu,0.058,0.817,0.125,1.0
795,"When corporations write the rules, they only protect their profits. They restrict access to life-saving medicine,make it harder for workers to organize, lock in rules that undermine consumer privacy &amp; fuel global climate change. Corporate lobbyists have a seat at the table;notyou",0.058,0.817,0.125,1.0
796,"The American Data Privacy Protection Act (ADPPA) consumer privacy bill appears to be blocked by questions about preempting California -- although has other issues as well.

https://t.co/BPDuoikzTu

What are its prospects in Congress between now and the end of the year?  5/6",0.058,0.817,0.125,1.0
797,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/9LZxUONYDp,0.058,0.817,0.125,1.0
798,"To balance the advertisement benefits for businesses and consumer privacy, Google has developed My Ad Center.  To learn more about Google My Ad Center and how it will impact your small business #onlineadvertising, check out our recent blog post!
https://t.co/2zzIiQMlrT",0.058,0.817,0.125,1.0
799,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/jmN8oCP87P https://t.co/ugyARLmVHQ,0.058,0.817,0.125,1.0
800,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,0.058,0.817,0.125,1.0
801,A more memorable connection is one that respects consumer privacy and unfolds in the right moment. Our audience targeting and contextual solutions do just that.,0.058,0.817,0.125,1.0
802,"RT @OkeyMor57: @jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple do…",0.058,0.817,0.125,1.0
803,"@jay_scherrer @muskQu0tes @elonmusk Elon Musk is challenging Donald Trump to the title of the most shameless liar. 
Apple does not have a search engine. It exerts control over its echo system to protect its consumer privacy and security.",0.059,0.817,0.125,1.0
804,"@DanKnightMMA Dear Dan - you seem like an engaged Canadian but have not read the Bill. Please do, then explain how modernizing our consumer privacy laws is bad for Canadians. Thanks. Here you go. #BillC11 #cdnpoli 

https://t.co/ZF1ifvzDb3",0.059,0.816,0.125,1.0
805,"Check out our latest article, What Does the Consumer Privacy Protection Act Mean for Microsoft Customers, and learn the steps your organization needs to take to prepare for the proposed CPPA:
https://t.co/IiXenDPOLq",0.059,0.816,0.125,1.0
806,U.S. State Consumer Privacy Laws – a short 5-min training course that discusses the similarities and differences between the new state privacy laws being passed since 2018 https://t.co/1yefNorRtd @DanielSolove,0.058,0.816,0.125,1.0
807,@elonmusk @DavidSacks Apple isn’t the worst with consumer privacy but their actions with Twitter regarding Elons takeover are indicative of activists in control at Apple.,0.059,0.816,0.125,1.0
808,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.059,0.816,0.125,1.0
809,@CarloDiLorenzo1 We need consumer privacy protection in the US. These companies buy and sell our data! California has a California Consumer Privacy Protection law. This needs to be Federal law.,0.059,0.817,0.125,1.0
810,"Confidently is a Consumer privacy subscription service, helping people take back control of their personal data by deleting it from companies that shouldn't have it, and telling other companies not to sell it
https://t.co/VwnNAPvc4N",0.059,0.817,0.125,1.0
811,Read our latest Blog! https://t.co/kUT3Qb3uwN,0.059,0.817,0.125,1.0
812,RT @InfoSum: How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view…,0.058,0.817,0.125,1.0
813,"@DrRichardPitre @lexfridman Thats precisely what they’re doing! Appl has a much better track record with consumer privacy than Tesla, and I’m an owner of both.",0.058,0.817,0.125,1.0
814,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.058,0.817,0.125,1.0
815,"“Payment Systems &amp; Services Act 2019 - directs payment service providers to adhere to consumer protection relating to consumer privacy, etc.” - Dr. Kwaku Agyeman-Budu, Dean, Faculty of Law, GIMPA",0.058,0.817,0.125,1.0
816,"The California Consumer Privacy Act requires businesses to notify consumers about security breaches involving their data. It allows them to provide additional info about the breach if they want to.
They must notify consumers of breaches within 45 days- https://t.co/LHXX1qcQCB https://t.co/2xsw8Ss7Y7",0.058,0.817,0.125,1.0
817,"With @elonmusk throwing this tantrum because he somehow didn’t know about the App Store taking their cut (which I’ve never made an app/done  a second of research and still knew that soooooo???)

Friendly reminder that @Apple has done a fantastic job fighting for consumer privacy",0.059,0.817,0.125,1.0
818,"Cisco’s 2022 Consumer Privacy Survey: data transparency is most important regarding personal data.OC is building  a trusted economy using embedded privacy &amp; helps orgs collect data ethically through informed consent &amp; continuously enforce sharing rules
  
https://t.co/TxsA4w1zw0",0.058,0.816,0.125,1.0
819,"@elonmusk here is a poll you should post. 
How many would buy a phone you produce, if you produce a phone with no tracking of any kind, with consumer privacy number one priority?",0.058,0.816,0.125,1.0
820,RT @kuriharan: Learn out. CONSUMER PRIVACY PREDICTIONS—HOW MARKETERS WILL BE AFFECTED IN 2023 https://t.co/DqWLRqolsM #tech #digital #data…,0.059,0.816,0.125,1.0
