,text,result,scores
816,"RT @thedesimaster: Same deal 
THE ONE WHO RETWEETS THIS WILL GET UNCENSORED VERSION in DM 

Note: I sent uncensored version to everyone who…",Neutral,100.0
817,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
818,"RT @onedayjm: ""we can have different opinions, we're all armys"" on mobbing, stalking and invading someone's privacy....?",Neutral,100.0
819,"RT @Doryannsw: Mo gostoso ficar entre dois caras gozei gostoso com esses dois putos 🔥  @o_omascarado 

🇧🇷 https://t.co/NK3lRudoTK
🌍 https:/…",Neutral,100.0
820,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
821,Lemme guess.... You're an akgaes aren't you 😏 the whole thread gives off the akgaes vibe. Respect his privacy dudeeee https://t.co/3wybtkIfqH,Positive,14.0
822,RT @bloomingcurious: Young woman in the hospital cafeteria broke my heart. She was trying to eat but had to constantly wipe the tears off h…,Negative,15.6
823,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
824,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
825,"RT @yamaki_dashi: ◢◤#ヤマキ鍋つゆ20周年キャンペーン 🎊◢◤
2⃣0⃣日間、毎日当たるキャンペーン開催中です！

ヤマキグループ個人情報保護方針： https://t.co/DcrXApdc7q
プライバシーポリシー： https://t.co/tPQyL…",Neutral,100.0
826,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
827,"RT @bojourneys2237: ดราม่านี้วนมาอีกแล้ว หัวข้อวิจัยเล่มจบ
ป.โท ของเราเอง หลังจากรันสถิติ
ผล SPSSออกมาชัดเจน 
ตามในรีพลายทวีตนี้เลย
คือคนไท…",Neutral,100.0
828,"RT @SuicideNaomi26: Novas mídias bem safadinha pra vocês DESBLOQUEIE  TUDINHO POR 10R$ CLICA AI ⬇️✅
https://t.co/zi0Kq2Ck4E https://t.co/ET…",Neutral,100.0
829,"RT @honeymoonluve: 🇧🇷 Gosta da visão?
set desse dia com muita buceta e cuzinho lá no Privacy

🇺🇸 Do you like this view?
set of this day wit…",Positive,9.5
830,"RT @decentriq: Three speakers – @IvarWiersma (@inside_r3), @plac_hold (@Decentriq), @pauloneillintel (@Intel)  – sit down for the @Confiden…",Neutral,100.0
831,"RT @juzinhahju: ✨PRIVACY por 25 reais ✨

• + 500 mídias! 
- MUITA mídia explícita 
- Conteúdo acompanhada 
- Prévia de pack 
- Mídias temát…",Neutral,100.0
832,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
833,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
834,RT @broken_rhi: Self-care is rising up against the machines *writes apple a strongly worded email about privacy invasion,Positive,11.6
835,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
836,"RT @jadxprivate: Ele gozou só com meus pezinhos 🥹

https://t.co/mGEnFzHIck https://t.co/fZRkZolm1r",Neutral,100.0
837,"Exploring Security, Privacy Team Roles in Healthcare Cyber Incident Response:

https://t.co/HUiQbjYxgx",Positive,19.4
838,"RT @RadioFreeTom: I can't believe I have finally thrown my old chair away. 
Lynn and I had a moment of silence for it. In this difficult ti…",Negative,11.6
839,"RT @caraiocasal: Olhem esse trechinho do que vai chegar no Privacy e Telegram essa semana, pediram tanto que fizemos com muito tesão, não p…",Negative,9.1
840,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
841,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
842,"RT @SuicideNaomi26: LANCEIII 😌😈

SÓ 10R$ REAIS CLICA AI DLC APROVEITA JAJÁ ACABA ‼️
https://t.co/zi0Kq2Ck4E https://t.co/8Sw1mEUr4c",Neutral,100.0
843,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
844,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
845,RT @bamignoredme: Omg so a korean fan saw Jinyoung at a cafe? And he was looking hot as always but she didn't want to invade his privacy &amp;…,Positive,6.6
846,RT @LunaMyBabyPup: So seokjin is getting to know the city. Ppl saw him (they didn't say where to protect his privacy) walking around with s…,Positive,9.8
847,"RT @angel_packsss: gostou do que viu aqui amor? 🙈

tem completo lá no meu privacy, link abaixo ⬇️🔗 https://t.co/8HtZvkjR1g",Positive,18.0
848,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
849,"I can't believe I have finally thrown my old chair away. 
Lynn and I had a moment of silence for it. In this difficult time we ask that you respect our privacy.",Positive,9.7
850,@CovertQT @darafaye @DrOz @SenatorRisch @MikeCrapo They want U in a share economy which is a cute way to say you will own nothing and be a slave to the gov which the gov is just the figure head of the oligarchs/1%.Big tech is already being used against you &amp; broke privacy rights.they want to put chips in U so2know thought/feeling,Positive,12.9
851,RT @sapph7c: respecting someone's privacy isn't limited to the country or type of people they come across. it's basic fucking knowledge and…,Positive,19.6
852,"RT @Chloewaifu: 😈Posso dançar assim de 4 para você?

🇧🇷 Assine meu privacy link nos comentários 💋 https://t.co/pxqp0EaMIi",Neutral,100.0
853,RT @JaooBarcelox: Vídeos novos só passar lá no site🏃🏻‍♂️💨https://t.co/nse75XYOVL https://t.co/MKDX5gQx0p,Negative,19.6
854,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
855,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
856,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
857,@mlmikewheelr3 settings -&gt; privacy -&gt; direct messages!!,Neutral,100.0
858,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
859,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
860,"RT @camyllawasconc1: Tá rolando conteúdos novos no meu privacy . Corre e assista eu mamando gostoso.

https://t.co/Y22o2ev2Mc https://t.co/…",Negative,12.8
861,"RT @psychedrgg: 👇ASSINA MEU PRIVACY👇

💥💥R$9 REAIS 💥💥

👇+450 MÍDIAS 👇 https://t.co/Phh2buVGAl",Neutral,100.0
862,RT @bamignoredme: Omg so a korean fan saw Jinyoung at a cafe? And he was looking hot as always but she didn't want to invade his privacy &amp;…,Positive,6.6
863,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
864,"RT @AmiraDaher7: Vídeo ineditoooo com Pistolinha Anao , e claro minha primeira vez com um anaozinho 🥵🔥 confira esse vídeo inédito 

https:/…",Neutral,100.0
865,"RT @SuicideNaomi26: Novos conteúdos no privacy VAI ROLAR ACOMPANHADA LA HOJE⬇️
5R$ MENSAL

https://t.co/zi0Kq2Ck4E https://t.co/xQJeyddxYE",Negative,13.6
866,The GOP's War on Abortion Is Now a War on Privacy Rights | Opinion ⁦@FloridaGOP⁩ ⁦@GaRepublicans⁩ ⁦@PAGOP⁩ ⁦@TexasGOP⁩ ⁦@wisgop⁩ ⁦@AZGOP⁩ ⁦@ohiogop⁩ ⁦@TheDemocrats⁩  https://t.co/lKX6XHmuHx,Negative,29.1
867,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
868,"RT @alinbizarre: Shake shake my milk shake 🥛💘

Assina meu privacy pra me ver melhor amor
🤍✨⤵️ https://t.co/AUkqlKz4LF",Positive,17.3
869,"RT @mikepompeo: As the former CIA Director and Secretary of State, I can tell you this: Tik Tok is a Trojan horse for the Chinese Communist…",Neutral,100.0
870,"RT @SuicideNaomi26: New content my OF 3$ SUBSCRIBE NOW‼️
https://t.co/zi0Kq2lh2E https://t.co/SgeB3EZhuX",Neutral,100.0
871,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
872,RT @crikey_news: The cyberattack on Optus has exposed a legal quirk in federal legislation: corporations often don’t have to tell anyone th…,Positive,6.9
873,"Joy Behar talks retirement-  80th birthday celebration
Wow! 80? 

https://t.co/Glfj1NUzZ9

I found this on Freespoke, a new search engine that doesn't censor viewpoints and respects privacy. Check it out: https://t.co/yiPHM3XI47",Positive,34.6
874,RT @geisyarrudareal: Ensaio na Obra ? Temos!! #ChuvaDourada na obra!! Vemmm ver! https://t.co/sIDisGw1RO https://t.co/WwkjK6qPJx,Neutral,100.0
875,"RT @lilithyourgirl: Venha gozar comigo!
- Packs;
- Avaliação;
- Chamadas;
- Sexting; 
- Webnamoro;
- Fetiche; 
- Personalizados;
-Privacy c…",Neutral,100.0
876,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
877,"RT @witchy_dragons: married and have kids you no longer have privacy.

Eizu, genuinely: what's privacy?

Deku: exactly.",Negative,12.1
878,@AidaCortes53 https://t.co/1bwwyK1ijG,Neutral,100.0
879,RT @bamignoredme: Omg so a korean fan saw Jinyoung at a cafe? And he was looking hot as always but she didn't want to invade his privacy &amp;…,Positive,6.6
880,"RT @KarolGoddess__: Promoção relâmpago no meu privacy, corre e assina 😈💦
Privacy: https://t.co/jp6Y618dtQ https://t.co/6CKxkVXz47",Negative,15.5
881,"@corisha1 @RuthJen97728612 @natashablue22 @JoeBiden I mean there’s Roe - privacy, 14th 
Griswald - privacy 14th
Loving - privacy, 14th  WHOOPS GRAB THAT BACK THATS OK
Obergefell - privacy, 14th

Every single one of them are based on the 14th and privacy. Exact same arguments.

But no- interracial marriage is protected",Positive,15.6
882,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
883,"RT @ProtonPrivacy: You'd be surprised how many random websites have access to your Google and Facebook data. 

Next time you need to sign u…",Positive,7.6
884,"RT @IWDBrisMeanjin: *Please share*

SEX SELF ID means ANY man calling himself a woman can legally enter female-only spaces. We say NO.

Wom…",Negative,12.1
885,RT @LunaMyBabyPup: So seokjin is getting to know the city. Ppl saw him (they didn't say where to protect his privacy) walking around with s…,Positive,9.8
886,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
887,"Your Condition is not even as critical as those I've Handled
Inbox me, If you still want your Account Back!!!
I'm available 24/7 for all Hacking Services
#Hack #coinbase #Hacking #bitcoin     #bnb     #privacy #web3 #Alonso #PesadillaDebate7 #spain",Positive,10.6
888,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
889,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
890,"RT @urso_leitador: Recepcionista casado do hotel em Teresina. Ligo avisando que o chuveiro ""tava com problema"", se podia subir pra ver. ""Só…",Neutral,100.0
891,@StanBright Today marks 4 months of waiting for an apology &amp; adequate investigation from @SeaWorldHelis for their June #databreach/#privacy incident. Execs liked @Optus #databreach coverage on LinkedIn but still no apology. @seaworldresort @cjkirbyVRL @BikashRandhawa @OAICgov @ClareONeilMP https://t.co/OpAz9a6LlS,Neutral,78.4
892,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
893,"Dm now for any hacking services or account recovery services 
I assure you nothing but the best services #iphone #icloud #document #snap #snapchat #snapchatsupport #instagram #facebook #DeleteSpotify #content #privacy #altcoinseason #document #snap",Negative,12.9
