,edit_history_tweet_ids,lang,created_at,text,id,author_id
28,['1597581266358239234'],en,2022-11-29T13:20:30.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597581266358239234,17713659
29,['1597579063601799173'],en,2022-11-29T13:11:45.000Z,"The #UtahConsumerPrivacyAct becomes effective on December 31, 2023, and shares similarities with the #GDPR and other US State #PrivacyLaws. But Utah does add some unique aspects for organizations to consider. Here are some things to start thinking about: https://t.co/jon3aTdDer https://t.co/rXOY2z8iGG",1597579063601799173,18218378
30,['1597578256596738050'],en,2022-11-29T13:08:32.000Z,How are you protecting consumer privacy in 2023? Have your say in the Data Privacy Index! We'd love to understand how you view the privacy landscape and how your organization is preparing for the privacy-first era. Survey only takes a few mins! https://t.co/Eps43aDBSt https://t.co/BRFNBq2pVu,1597578256596738050,3956257599
31,['1597577584552079360'],en,2022-11-29T13:05:52.000Z,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",1597577584552079360,4313447303
32,['1597576424570986498'],en,2022-11-29T13:01:15.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597576424570986498,634706965
33,['1597575979312242689'],en,2022-11-29T12:59:29.000Z,RT @BLaw: President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practica…,1597575979312242689,1165370073126756353
34,['1597575912324841473'],en,2022-11-29T12:59:13.000Z,President Biden’s top adviser on internet policy said members of Congress are “regularly” asking his agency to give them practical advice on how to protect consumer privacy. https://t.co/9yIIUTLUBi,1597575912324841473,34613951
35,['1597567595254882304'],en,2022-11-29T12:26:10.000Z,"RT @NEST_Ecosystem: Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3…",1597567595254882304,1586633405462368256
36,['1597564534054608896'],en,2022-11-29T12:14:00.000Z,Beyond third-party cookies: Community and consumer #privacy in the #metaverse. https://t.co/gGxjg4WQ4g via @VentureBeat #Data #brands #digitalexperience,1597564534054608896,2464669446
37,['1597563372882780161'],en,2022-11-29T12:09:24.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597563372882780161,1420055265035145217
38,['1597545852041842688'],en,2022-11-29T10:59:46.000Z,"RT @adamscochran: 2/3

There is nothing more important than consumer privacy, especially when it comes to your financial data - you have a…",1597545852041842688,1519682015544680448
39,['1597544190715781120'],en,2022-11-29T10:53:10.000Z,"RT @GRAUSAFL: Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactica…",1597544190715781120,835102956
40,['1597537177306804226'],en,2022-11-29T10:25:18.000Z,"Consumer Privacy in Retail from @DeloitteUS: Trust-focused, consumer-centric retailers (Leaders) and process-focused, tactical retailers (Laggards) have very different approaches to privacy. https://t.co/iFletcxlnW @antgrasso rt @lindagrass0 #DataPrivacy #Retail #Privacy https://t.co/jb3Po9Tnvu",1597537177306804226,1009010192703541249
41,['1597534380825927680'],en,2022-11-29T10:14:11.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597534380825927680,17439117
42,['1597533373165350912'],en,2022-11-29T10:10:11.000Z,"We are now entering a new era of consumer internet with is centered around two main issues, consumer privacy and digital consciousness. The social media ""free in exchange for data model"" will no longer be the assumed default way used by consumers and companies to engage online.",1597533373165350912,1193851386741612544
43,['1597525350954590208'],en,2022-11-29T09:38:18.000Z,RT @montezumachavez: In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597525350954590208,957265063521513474
44,['1597521073515696128'],en,2022-11-29T09:21:19.000Z,"@elonmusk 
“But if Apple forsakes consumer privacy somewhere, it can’t claim to be ideologically committed to privacy anywhere.” https://t.co/aFuNllxypJ",1597521073515696128,883990686919516160
45,['1597486203129196544'],en,2022-11-29T07:02:45.000Z,"Have you ever heard of self-sovereign distributed identity?🤔
In this article, we will be talking about #SSDID in #web3 and how it make #NEST stands out from other similar product👇
https://t.co/cKqjVQqxyp https://t.co/7yNS6xJJyg",1597486203129196544,1571700091756617729
46,['1597435285951897601'],en,2022-11-29T03:40:25.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/sCTJqh1Fpt,1597435285951897601,31690161
47,['1597430268402585601'],en,2022-11-29T03:20:29.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/QUA2YzzX07,1597430268402585601,4849377118
48,['1597425216338141188'],en,2022-11-29T03:00:24.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/nXi7lNYeWm,1597425216338141188,1684205532
49,['1597425207286722560'],en,2022-11-29T03:00:22.000Z,"California Consumer Privacy Act Annotated (2022) KYKHAWS

https://t.co/pJmO1Xmgfd https://t.co/UK4rMfi22k",1597425207286722560,1587050205446389763
50,['1597424941548257283'],en,2022-11-29T02:59:19.000Z,In re Google RTB Consumer Privacy Litigation. See https://t.co/TNUgkQPfg7 https://t.co/BwUJ3MvFfb,1597424941548257283,197645733
51,['1597420332641824768'],en,2022-11-29T02:41:00.000Z,"We use Google for almost everything, right? Well they misuse this over-dependence far too much. Recently, it paid a historic $391.5 million for reaching a settlement with 40 states in USA for its location tracking malpractices which intruded consumer privacy. #Google #privacy https://t.co/XPiP1U02gM",1597420332641824768,2568415878
52,['1597420172880617477'],en,2022-11-29T02:40:22.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/02bel9nNZa,1597420172880617477,133178883
53,['1597417679203303424'],en,2022-11-29T02:30:27.000Z,Compliance isn’t enough. Customer #trust depends on #transparency. Learn more about our 2022 Consumer Privacy Survey findings from our Director of Data Privacy @RobertWaitman. ➡ https://t.co/qak8tjGPcR https://t.co/hGQPjFe8Ti,1597417679203303424,119320361
54,['1597415753611083777'],en,2022-11-29T02:22:48.000Z,@elonmusk We need you to build us a liberty phone that protects consumer privacy and free speech.,1597415753611083777,1380325007834935299
55,['1597415142312103936'],en,2022-11-29T02:20:23.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/0NHyRT3Ijo,1597415142312103936,707613422
56,['1597410145394429953'],en,2022-11-29T02:00:31.000Z,Decentralized Identity: A New Era of Consumer Privacy https://t.co/e4s0zbZUtY,1597410145394429953,22174087
57,['1597408196171382784'],en,2022-11-29T01:52:47.000Z,Consumer privacy predictions—how marketers will be affected in 2023 https://t.co/NmK0Grc5sK,1597408196171382784,4288319236
58,['1597404441090871297'],en,2022-11-29T01:37:51.000Z,"@blackriflexx I really don't want to do it but I might if they force my hand.

With Android YOU are the product. Google has a terrible track record when it comes to consumer privacy.",1597404441090871297,1285388676751437824
59,['1597394136147320834'],en,2022-11-29T00:56:54.000Z,"@KC_Notes @clarkcox @WSBChairman @elonmusk Developer here who's worked on phone apps much of my career:
1) pretty well all modern phones are encrypted/support being so
2) Apple has actually been at the forefront of ""removing trackers"" and consumer privacy generally (mostly out of a long running fight with FB, but still)",1597394136147320834,1659961717
60,['1597380840664993792'],en,2022-11-29T00:04:04.000Z,"@conor64 How is Apple supposed to maintain 2 of their biggest selling points, tight security and consumer privacy, if they allow Wild West/unvetted side-loading app access?",1597380840664993792,196348989
61,['1597377423888519169'],en,2022-11-28T23:50:30.000Z,@Paul_Reviews @EufyOfficial I bought a Eufy vacuum on Black Friday that I am returning in light of this abuse of consumer data and disregard of consumer privacy. This company won't be getting any more of my money.,1597377423888519169,1331429556876505088
62,['1597373202447028224'],en,2022-11-28T23:33:43.000Z,"I will be first in line to buy a Tesla phone, but not unless the phone is locked from tampering by ISPs, each one of which installs bloatware &amp; trojans to harvest data &amp; invade consumer privacy.",1597373202447028224,4751186057
63,['1597362922380226560'],en,2022-11-28T22:52:52.000Z,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",1597362922380226560,19797061
64,['1597362900678897665'],en,2022-11-28T22:52:47.000Z,The @FCC's decision to ban the importation of Chinese telecommunications and video surveillance equipment is a smart and strategic action that will protect consumer privacy and our national security. Read our statement: https://t.co/8mx9RZtMyk https://t.co/pAF0VKlVr2,1597362900678897665,50128726
65,['1597362662647959553'],en,2022-11-28T22:51:50.000Z,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,1597362662647959553,135922295
66,['1597349810000252929'],en,2022-11-28T22:00:46.000Z,"RT @davemorgannyc: Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing pract…",1597349810000252929,865664696296361984
67,['1597346819586916353'],en,2022-11-28T21:48:53.000Z,"Clearly, the @FTC and state attorney generals are now going to go strong against digital advertising and marketing practices they believe violate consumer privacy protection or truth-in-advertising … our industry needs it. https://t.co/IeeFhvOBrx",1597346819586916353,19822465
68,['1597328688445788161'],en,2022-11-28T20:36:50.000Z,@HawleyMO @Apple I still believe Apple has the best security product in the world. Apple protects consumer privacy without even bowing to the FBI unlocking data. ❤️🍎@Apple @tim_cook,1597328688445788161,760732579528073216
69,['1597328050579861504'],en,2022-11-28T20:34:18.000Z,"ICYMI &amp; want to get a good sense of what's at stake in the proposed blockbuster Rogers-Shaw deal, the Online Streaming Act (#C11), the Online News Act (#C18), the Consumer Privacy Protection Act (#C27) &amp; so much more now on the table in Canada. #CTRS #C11 #cdnpoli #cdnmedia https://t.co/BCHAzYZ0HO",1597328050579861504,321072317
70,['1597319423433613317'],en,2022-11-28T20:00:01.000Z,How marketers will be affected by consumer privacy shifts in 2023: https://t.co/PA8zFgC0Om,1597319423433613317,330014022
71,['1597312337010106371'],en,2022-11-28T19:31:52.000Z,"@martinvars It certainly is. And their efforts to knee-cap competitors under the guise of ""consumer privacy"" while building their own targeted ad network, is disingenuous at best.",1597312337010106371,21097599
72,['1597311741704093696'],en,2022-11-28T19:29:30.000Z,So much for 'do no evil.'Consumers are nothing but data points to make money off of. This is why opt-in (where the default setting is to protect consumer privacy) is far superior to opt-out (where the consumer must take action to protect their own privacy). https://t.co/3sTBPgmXyH,1597311741704093696,71612341
73,['1597309351529783296'],en,2022-11-28T19:20:00.000Z,Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age https://t.co/7BBBAmelqr,1597309351529783296,16107612
74,['1597304093315563520'],en,2022-11-28T18:59:06.000Z,RT @kuriharan: Learn it. Consumer privacy pitfalls for the new Congress to avoid https://t.co/mBdtr6q9KG #tech #digital #data #privacy,1597304093315563520,163488122
75,['1597302054007046147'],en,2022-11-28T18:51:00.000Z,"Consumer privacy predictions—how marketers will be affected in 2023 | Ad Age / registration required

Will Apple’s privacy moves help it join the triopoly? https://t.co/MZPBtnWOoV",1597302054007046147,12206102
76,['1597301267105476608'],en,2022-11-28T18:47:53.000Z,"Consumer Confidence, has much to do with consumer privacy. Free speech includes fair practice. #defi",1597301267105476608,1524865102914232320
77,['1597299270587412480'],en,2022-11-28T18:39:57.000Z,No Consumer Privacy Comissioner. ! ?,1597299270587412480,75473131
78,['1597292485688315904'],en,2022-11-28T18:12:59.000Z,"This is just goofy. Apple has done more for consumer privacy and security than any of the other tech companies. That they pulled their ad buy may have to do with team politics, but nothing to do with free speech. https://t.co/P4IcFa53HW",1597292485688315904,7403642
